familia,versao,coluna,status
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,codapf,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,codmunicibge,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,comercializadas,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,construtora,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,cronograma_datatermino,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,data_prevista_término_obra,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,dataprevistasr,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,endereço_do_empreendimento,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,faixa,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,faixa_divisao,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,faixa_perc,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,forma_parcelamento_solo,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,idregistro,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,municipio,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,nomeempreendimento,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,produto,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,recortes_territoriais,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,siaci_valorsubsidio_fgts,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,siaci_valorsubsidio_ogu,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,tipologia_unidade,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,trabalho_técnico_social_tts,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,uf,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,unidades,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,unidades_concluidas,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,unidades_em_obras,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,unidades_entregues,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,valor_da_contrapartida_do_poder_público,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,valor_do_empréstimo,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,valor_total__liberado,removida
dezembro_bases_relatório_executivo,caixa_002_2015_12_dezembro_bases_relatório_executivo_31122015,valor_total_do_investimento,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,contratação_empreendimentos_mcmv_1__2_e_3__caixa,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_1,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_10,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_11,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_12,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_13,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_14,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_15,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_16,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_17,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_18,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_19,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_2,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_20,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_21,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_22,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_23,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_24,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_25,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_26,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_27,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_28,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_29,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_3,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_30,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_31,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_32,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_33,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_34,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_4,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_5,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_6,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_7,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_8,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unnamed_9,nova
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,_de_obra_executada,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,administração_por_condomínio,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,ano,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,cnpj,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,codapf,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,codmunicibge,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,comercializadas,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,construtora,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,cronograma_datatermino,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,data_prevista_término_obra,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,dataprevistasr,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,endereço_do_empreendimento,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,faixa,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,faixa_divisao,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,faixa_perc,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,forma_parcelamento_solo,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,id_mcmv,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,idregistro,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,municipio,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,nomeempreendimento,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,produto,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,recortes_territoriais,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,siaci_valorsubsidio_fgts,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,siaci_valorsubsidio_ogu,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,tipologia_unidade,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,trabalho_técnico_social_tts,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,uf,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unidades,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unidades_concluidas,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unidades_em_obras,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,unidades_entregues,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,valor_da_contrapartida_do_poder_público,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,valor_do_empréstimo,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,valor_total__liberado,removida
janeiro_bases_relatório_executivo,caixa_001_2015_01_janeiro_bases_relatório_executivo_31012015,valor_total_do_investimento,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,_obra_executada,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,ano_contratação,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,cmcmv,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,cod_apf,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,cod_munic_ibge,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,data_contratação,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,data_prevista_término_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,data_término_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,inumero_cnpj,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,iqde_unidades_entregues,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,subsidio_fgts,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,subsidio_ogu,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,uh,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,uh_comercializadas,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,uh_concluidas,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,uh_em_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_contrapartida_poder_público,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_gestão_condominial,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_total_liberado,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_trabalho_social_tts,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,vfaixa_percentual,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,vnome_construtora,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,vnome_empreendimento,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,_de_obra_executada,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,administração_por_condomínio,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,ano,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,cnpj,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,codapf,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,codmunicibge,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,comercializadas,removida
