"source_table","content_hash","file_size","canonical_table","is_duplicate"
bb_2013_03_marco_entrada_bb_20130305,a9cc466927112352074d25b800f44ed0,604,bb_2013_03_marco_entrada_bb_20130305,false
bb_2013_03_marco_entrada_bb_20130318,"5f97295bb2c15bbaaf6b93f62586a96a",604,bb_2013_03_marco_entrada_bb_20130318,false
bb_2013_03_marco_entrada_bb_20130401,dcaa38af2193040b0fd5e602abafb8ad,516,bb_2013_03_marco_entrada_bb_20130401,false
bb_2013_03_marco_entrada_bb_20130415,"485f973f473e186a8a53abef6cc2dd46",604,bb_2013_03_marco_entrada_bb_20130415,false
bb_2013_04_abril_entrada_bb_20130429,"61d46bab26543e1c1aa11540db1fd18b",604,bb_2013_04_abril_entrada_bb_20130429,false
bb_2013_05_maio_entrada_bb_20130506,"64059ecee70fb61a71eb0aed49c43e2b",1232,bb_2013_05_maio_entrada_bb_20130506,false
bb_2013_05_maio_entrada_bb_20130513,f9a465b58966e259f30e0b3e21f4ca2f,1232,bb_2013_05_maio_entrada_bb_20130513,false
bb_2013_06_junho_entrada_bb_20130604,afe7e5ef6b3663cf678e11cd1e5f1122,1232,bb_2013_06_junho_entrada_bb_20130604,false
bb_2013_06_junho_entrada_bb_20130618,"2e2e72f1db534f07d9a1509cabbcb3af",1232,bb_2013_06_junho_entrada_bb_20130618,false
bb_2013_06_junho_entrada_bb_20130630,a08e919b8d777586605132c715d74c96,1232,bb_2013_06_junho_entrada_bb_20130630,false
bb_2013_06_junho_pmcmv_18062013_tab_andamento_obras,"8d61d5fa385840d4bfd849478fb60927",1022,bb_2013_06_junho_pmcmv_18062013_tab_andamento_obras,false
bb_2013_06_junho_pmcmv_18062013_tab_arquivos_dados,"1505e84e3fe623a5bf7b062846d7023d",2,bb_2013_06_junho_pmcmv_18062013_tab_arquivos_dados,false
bb_2013_06_junho_pmcmv_18062013_tab_beneficiarios_fgts,c0d239b5b25680a67d65d1fb2fbd019e,30552,bb_2013_06_junho_pmcmv_18062013_tab_beneficiarios_fgts,false
bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos,c9cd51a7558307b235f19229c38c2d02,292,bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos,false
bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts,"1d5569b83adba7b61da95e7c287462f7",38232,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts,false
bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj,"4e8772e5fb9230efd39076acc58f1283",596,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj,false
bb_2013_06_junho_pmcmv_18062013_tab_empreendimentos,"67dbccd393e5d84279fdc47811c7b3b0",1374,bb_2013_06_junho_pmcmv_18062013_tab_empreendimentos,false
bb_2013_06_junho_pmcmv_18062013_tab_operacoes,"262817a88c7df08a6e644137104a3e1f",1338,bb_2013_06_junho_pmcmv_18062013_tab_operacoes,false
bb_2013_06_junho_pmcmv_18062013_tab_proponentes,"8c74cdcaf7b0d3b2f13ae2c918510888",526,bb_2013_06_junho_pmcmv_18062013_tab_proponentes,false
bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas,bb22066999232d68c8354aae96a3a88e,1374,bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas,false
bb_2013_07_julho_entrada_bb_20130716,c496ecec049315fe061aa144736d8dbf,1232,bb_2013_07_julho_entrada_bb_20130716,false
bb_2013_08_agosto_entrada_bb_20130802,bdf105dd6daf46f1ce7bc9fdd82509a0,1232,bb_2013_08_agosto_entrada_bb_20130802,false
bb_2013_08_agosto_entrada_bb_20130819,bdf105dd6daf46f1ce7bc9fdd82509a0,1232,bb_2013_08_agosto_entrada_bb_20130802,true
bb_2013_08_agosto_entrada_bb_20130904,bdf105dd6daf46f1ce7bc9fdd82509a0,1232,bb_2013_08_agosto_entrada_bb_20130802,true
bb_2013_10_outubro_entrada_bb_20131105,"351cd8fd88796124dda04b75515b5335",1198,bb_2013_10_outubro_entrada_bb_20131105,false
bb_2013_11_novembro_entrada_bb_20131120,"1bfac00bff66f4753585579e06eec4a7",1198,bb_2013_11_novembro_entrada_bb_20131120,false
bb_2013_11_novembro_entrada_bb_20131204,c135c703b0b42998fa78eb5ab7c18d9f,1198,bb_2013_11_novembro_entrada_bb_20131204,false
bb_2013_12_dezembro_entrada_bb_20131218,e479bbff2ff7939898503ed9da2a0ea4,1026,bb_2013_12_dezembro_entrada_bb_20131218,false
bb_2013_12_dezembro_entrada_bb_20131223__aux_bb_far,"175b1d4cb47f5d5af9ee96b1390d3209",694,bb_2013_12_dezembro_entrada_bb_20131223__aux_bb_far,false
bb_2013_12_dezembro_entrada_bb_20140102,"05e2130e682ea96dea7634564dca6fda",1140,bb_2013_12_dezembro_entrada_bb_20140102,false
bb_2014_01_janeiro_entrada_bb_20140116,bfe73e5a2cbea40625f2d8ee3281e6c5,1154,bb_2014_01_janeiro_entrada_bb_20140116,false
bb_2014_02_fevereiro_entrada_bb_20140217,"352bab8ab63203494c944317ff9efa28",1060,bb_2014_02_fevereiro_entrada_bb_20140217,false
bb_2014_02_fevereiro_entrada_bb_20140306,"48dc690cea4d93f09208b8e07c9cc395",1072,bb_2014_02_fevereiro_entrada_bb_20140306,false
bb_2014_03_marco_entrada_bb_20140401,"0f44202d992a5943b997ea5976246791",1198,bb_2014_03_marco_entrada_bb_20140401,false
bb_2014_04_abril_entrada_bb_20140415,"2a74a5f752eccbfadb1733602fc484aa",1198,bb_2014_04_abril_entrada_bb_20140415,false
bb_2014_04_abril_entrada_bb_20140430,"5bc2ad3dd4a4e34a11796c533742fbba",1198,bb_2014_04_abril_entrada_bb_20140430,false
bb_2014_05_maio_entrada_bb_20140516,dd496b3b7bb11d86127d5df6f105b892,1198,bb_2014_05_maio_entrada_bb_20140516,false
bb_2014_05_maio_entrada_bb_20140530,ccccbbc697ecaa13826679210488b632,1132,bb_2014_05_maio_entrada_bb_20140530,false
bb_2014_06_junho_entrada_bb_20140615,"6b211b0f647576c8416b979032faa169",1198,bb_2014_06_junho_entrada_bb_20140615,false
bb_2014_06_junho_entrada_bb_20140625,e6075636fe4bda0748947496ec2453c6,1214,bb_2014_06_junho_entrada_bb_20140625,false
bb_2014_06_junho_entrada_bb_20140701,"5c27e9a4d5312b3147370c8ab5f61679",1300,bb_2014_06_junho_entrada_bb_20140701,false
bb_2014_07_julho_entrada_bb_20140731,"83890cdba987fa8e523c2eee4b11550f",1278,bb_2014_07_julho_entrada_bb_20140731,false
bb_2014_08_agosto_entrada_bb_20140818_antigo,"781398cd4723ff98a2370e361318ca14",1468,bb_2014_08_agosto_entrada_bb_20140818_antigo,false
bb_2014_08_agosto_entrada_bb_20140829_antigo,ad91a97db540aa46d227d87df655f58f,1468,bb_2014_08_agosto_entrada_bb_20140829_antigo,false
bb_2014_09_setembro_entrada_bb_20140930,"5dc2a7ae12dcfc03e0157852fe822798",1468,bb_2014_09_setembro_entrada_bb_20140930,false
bb_2014_10_outubro_2014_10_30_min_cidades_pf_pf,"95475cc07052b04e506c4a51327e6aed",98270,bb_2014_10_outubro_2014_10_30_min_cidades_pf_pf,false
bb_2014_10_outubro_2014_10_30_min_cidades_pj,fa70d1bc103a1f7e196d9f5c98d7060c,1706,bb_2014_10_outubro_2014_10_30_min_cidades_pj,false
bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf,e89a118d23f55cd26fb29bbe92278252,148948,bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf,false
bb_2014_10_outubro_2014_10_30_pnhr_30102014,"4a44b806254d29a95310be092e78f1a8",1678,bb_2014_10_outubro_2014_10_30_pnhr_30102014,false
bb_2014_11_novembro_3011_min_cidades_pf_pf,ad28b0b9094842d17342c23212baad32,104880,bb_2014_11_novembro_3011_min_cidades_pf_pf,false
bb_2014_11_novembro_3011_min_cidades_pj,d7e54cab1f7cf7057845554765bc2692,1760,bb_2014_11_novembro_3011_min_cidades_pj,false
bb_2014_11_novembro_3011_min_cidades_pj_pf,b63f78d5e80e74f48bbae01a2a228d12,157446,bb_2014_11_novembro_3011_min_cidades_pj_pf,false
bb_2014_11_novembro_3011_pnhr_30112014,e821f224fc8ae7024c40dfdd930e9e18,1864,bb_2014_11_novembro_3011_pnhr_30112014,false
bb_2014_12_dezembro_min_cidades_pf_pf,"69a30e7b553a4f2d784ac4ecb403bd61",111596,bb_2014_12_dezembro_min_cidades_pf_pf,false
bb_2014_12_dezembro_min_cidades_pj,"0f65f35e7b8fc2f548c193ad0d56cf85",1898,bb_2014_12_dezembro_min_cidades_pj,false
bb_2014_12_dezembro_min_cidades_pj_pf,"3cca35533a6d4bc7c3c878c3b795795e",164470,bb_2014_12_dezembro_min_cidades_pj_pf,false
bb_2014_12_dezembro_pnhr_15122014,"4415866e35867913444a0c7961733c15",1946,bb_2014_12_dezembro_pnhr_15122014,false
bb_2014_12_dezembro_pnhr_20141231,a28750edf41b15b9d21f7d4eda223bb7,2032,bb_2014_12_dezembro_pnhr_20141231,false
bb_2015_01_janeiro_2015_01_15_min_cidades_pf_pf,"7a7072b0b318b40ef1b1884d9ebea80d",114306,bb_2015_01_janeiro_2015_01_15_min_cidades_pf_pf,false
bb_2015_01_janeiro_2015_01_15_min_cidades_pj,"3818e10f89ad9353c19b240ecb9d1594",1882,bb_2015_01_janeiro_2015_01_15_min_cidades_pj,false
bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf,"3a2a3beb94a05d42642a3c5e512902da",166454,bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf,false
bb_2015_01_janeiro_2015_01_15_pnhr_15012015,ef3c21322acb3ca3045c14b4fe0a9f54,2042,bb_2015_01_janeiro_2015_01_15_pnhr_15012015,false
bb_2015_01_janeiro_2015_01_31_min_cidades_pf_pf,"8cf5b36fce0ddd51f000c40e2444b03d",117338,bb_2015_01_janeiro_2015_01_31_min_cidades_pf_pf,false
bb_2015_01_janeiro_2015_01_31_min_cidades_pj,"0763b371541c1546ab909c85e1da6536",1864,bb_2015_01_janeiro_2015_01_31_min_cidades_pj,false
bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf,e90c2ea584f0e3c62c021793b7e7b2d6,169260,bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf,false
bb_2015_02_fevereiro_min_cidades_pf_pf,"81e4f1cc6a78a9328b1bc4760b295358",123090,bb_2015_02_fevereiro_min_cidades_pf_pf,false
bb_2015_02_fevereiro_min_cidades_pj,"05338fce08da1479dfdf5b5661de84d8",1852,bb_2015_02_fevereiro_min_cidades_pj,false
bb_2015_02_fevereiro_min_cidades_pj_2015_02,"8149603e67aabb38f099fbde866f7099",1852,bb_2015_02_fevereiro_min_cidades_pj_2015_02,false
bb_2015_02_fevereiro_min_cidades_pj_pf,a15cb0505045bdf3b5b931cfe54ccb06,175916,bb_2015_02_fevereiro_min_cidades_pj_pf,false
bb_2015_02_fevereiro_pnhr_28022015,f74a201e63b63a8043291990e9b1c8ab,2046,bb_2015_02_fevereiro_pnhr_28022015,false
bb_2015_03_marco_cgu_of_6263_tab_emp_20150831,"5a6a7b17729ad97b5c95a431e9fc68c8",0,bb_2015_03_marco_cgu_of_6263_tab_emp_20150831,false
bb_2015_03_marco_min_cidades_pf_pf,a02a1deff7f8d3b0fced89dc98f43a4c,126234,bb_2015_03_marco_min_cidades_pf_pf,false
bb_2015_03_marco_min_cidades_pj,"395f95a3b12975b183d1a0214a888e28",1884,bb_2015_03_marco_min_cidades_pj,false
bb_2015_03_marco_min_cidades_pj_2015_03,"234fcb9615bbf7d6516a3233275a8723",1884,bb_2015_03_marco_min_cidades_pj_2015_03,false
bb_2015_03_marco_min_cidades_pj_pf,dbb232925e24e07d352ace19aad46278,180232,bb_2015_03_marco_min_cidades_pj_pf,false
bb_2015_03_marco_pnhr_15032015,"03a001ec63483052707601f2940ec781",2042,bb_2015_03_marco_pnhr_15032015,false
bb_2015_03_marco_pnhr_31032015,"317146570fd4ebf872ae80302e134369",3194,bb_2015_03_marco_pnhr_31032015,false
bb_2015_04_abril_min_cidades_pf_pf,"626572e3add80abad2ba6052d6671348",135648,bb_2015_04_abril_min_cidades_pf_pf,false
bb_2015_04_abril_min_cidades_pj,"3b9a4a7492c209d4c33c796a08105949",1878,bb_2015_04_abril_min_cidades_pj,false
bb_2015_04_abril_min_cidades_pj_pf,b31038c9b5eb5095293d0a6e2d9185bd,194400,bb_2015_04_abril_min_cidades_pj_pf,false
bb_2015_04_abril_pnhr_30042015,e1a1720c9a1b88e8f49c3f3b07f1f837,2054,bb_2015_04_abril_pnhr_30042015,false
bb_2015_05_maio_2015_05_31_min_cidades_pf_pf,ba24f7b53e95825b15b16e6f6528dbc2,141620,bb_2015_05_maio_2015_05_31_min_cidades_pf_pf,false
bb_2015_05_maio_2015_05_31_min_cidades_pj,"6746b69781be2a00192a2e1a6c564c90",1884,bb_2015_05_maio_2015_05_31_min_cidades_pj,false
bb_2015_05_maio_2015_05_31_min_cidades_pj_pf,"8bfd6aa5ca87a098962aaf63228caa68",200688,bb_2015_05_maio_2015_05_31_min_cidades_pj_pf,false
bb_2015_06_junho_min_cidades_pf_pf,"9176aab0f94f61b0e56ce68acd36b392",148010,bb_2015_06_junho_min_cidades_pf_pf,false
bb_2015_06_junho_min_cidades_pj,"09e28d818b7043d52cba427e558f1357",1940,bb_2015_06_junho_min_cidades_pj,false
bb_2015_06_junho_min_cidades_pj_pf,"6dbc160b3d0965b88cb35c8790cc3b58",208324,bb_2015_06_junho_min_cidades_pj_pf,false
bb_2015_08_agosto_loginfesta,f77dc556e07d60f636f470c0cc3a53d4,256,bb_2015_08_agosto_loginfesta,false
bb_2015_08_agosto_min_cidades_pf_pf,bdf3184afceacf5a5fdb7ca9e10bff91,157924,bb_2015_08_agosto_min_cidades_pf_pf,false
bb_2015_08_agosto_min_cidades_pj,"89f8aaf2d1baa9aaff4e48c0e1a9cba1",1978,bb_2015_08_agosto_min_cidades_pj,false
bb_2015_08_agosto_min_cidades_pj_pf,ef32d9d823683a707177bb3e77fa6cd1,219008,bb_2015_08_agosto_min_cidades_pj_pf,false
bb_2015_08_agosto_min_cidades_pj_sem_aspas,"89f8aaf2d1baa9aaff4e48c0e1a9cba1",1978,bb_2015_08_agosto_min_cidades_pj,true
bb_2015_09_setembro_min_cidades_pf_pf,"21d64cafc8143181204dee3b8da06899",163772,bb_2015_09_setembro_min_cidades_pf_pf,false
bb_2015_09_setembro_min_cidades_pj,ff86ea3c5149972f6703f2f064c41b28,1982,bb_2015_09_setembro_min_cidades_pj,false
bb_2015_09_setembro_min_cidades_pj_pf,"2544f1e8de13aa0fcd3250e0ef2f1594",225374,bb_2015_09_setembro_min_cidades_pj_pf,false
bb_2015_09_setembro_pnhr_30092015,"092953a27bb5d68f346a7dbe11819499",1774,bb_2015_09_setembro_pnhr_30092015,false
bb_2015_10_outubro_min_cidades_pf_pf,"24ef2532067007f5b04cd285b197d529",169482,bb_2015_10_outubro_min_cidades_pf_pf,false
bb_2015_10_outubro_min_cidades_pj,"2cc2e9ce6290566303b9713653381792",2012,bb_2015_10_outubro_min_cidades_pj,false
bb_2015_10_outubro_min_cidades_pj_pf,a0f9e1c10566d4841e9db16f82c5a34c,229446,bb_2015_10_outubro_min_cidades_pj_pf,false
bb_2015_10_outubro_pnhr_31102015,"90b5b0c0f78141a7c61ff48e3ebc2edd",1942,bb_2015_10_outubro_pnhr_31102015,false
bb_2015_12_dezembro_min_cidades_pf_pf,ae312cdd48b8c4640e347b31a993df5b,176774,bb_2015_12_dezembro_min_cidades_pf_pf,false
bb_2015_12_dezembro_min_cidades_pj,"73f6c90451d375e377614ac19a735c82",2060,bb_2015_12_dezembro_min_cidades_pj,false
bb_2015_12_dezembro_min_cidades_pj_pf,"4819e1f33c3ec2ebc6390a8ddc234d48",243122,bb_2015_12_dezembro_min_cidades_pj_pf,false
bb_2015_12_dezembro_pnhr_31122015,"2e43d277625c8740a14473e9f78d88ad",1982,bb_2015_12_dezembro_pnhr_31122015,false
bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf,"8b9c7e7ec71ecd3281953b21b474837a",178032,bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf,false
bb_2016_01_janeiro_2016_01_31_min_cidades_pj,c7bb981d25cf430ba2c60a7a63eedff8,2074,bb_2016_01_janeiro_2016_01_31_min_cidades_pj,false
bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf,"2e0d0c9303b7f62e5caacc17a5045848",244616,bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf,false
bb_2016_01_janeiro_pnhr_31012016,"8fad696218c061de7146264b815c1a87",1988,bb_2016_01_janeiro_pnhr_31012016,false
bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf,"52a97984324536690e840296085d5e8d",181296,bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf,false
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj,a0a0f1cd5d9e64c2631d06af5f4ea4a3,2066,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj,false
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf,c8639e554a296c09ae87ee2eaf238b5c,246374,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf,false
bb_2016_02_fevereiro_pnhr_29022016,"2a5e97913fc2a7665b2298a4c1c83313",1982,bb_2016_02_fevereiro_pnhr_29022016,false
bb_2016_04_abril_min_cidades_pf_pf,"3e4483d92f24d2a66034cc1ddc9ba55a",190980,bb_2016_04_abril_min_cidades_pf_pf,false
bb_2016_04_abril_min_cidades_pj,"2c2efad27495bd671e8c0da48a909586",2006,bb_2016_04_abril_min_cidades_pj,false
bb_2016_04_abril_min_cidades_pj_pf,"2ec40a9db81f45216b2210fdd83e93b6",286836,bb_2016_04_abril_min_cidades_pj_pf,false
bb_2016_04_abril_pnhr_30042016,"50722fe14fd21a6f1243ef8d6b4a51ee",1994,bb_2016_04_abril_pnhr_30042016,false
bb_2016_05_maio_2016_05_31_min_cidades_pf_pf,"53003365322bf9dfc22e603a397cd214",192822,bb_2016_05_maio_2016_05_31_min_cidades_pf_pf,false
bb_2016_05_maio_2016_05_31_min_cidades_pj,"6fabdcec75fa5db37ca9a18df9fdc9cd",1984,bb_2016_05_maio_2016_05_31_min_cidades_pj,false
bb_2016_05_maio_2016_05_31_min_cidades_pj_pf,"7e506961f6a1aaceec4fd1d51c36085d",293560,bb_2016_05_maio_2016_05_31_min_cidades_pj_pf,false
bb_2016_05_maio_pnhr_31052016,"2d1283d5dffc5cc4a2a8b2c7a10b6d94",1996,bb_2016_05_maio_pnhr_31052016,false
bb_2016_06_junho_2016_06_30_min_cidades_pf_pf,"213700cdf782e0fd89363a7ccd514602",196188,bb_2016_06_junho_2016_06_30_min_cidades_pf_pf,false
bb_2016_06_junho_2016_06_30_min_cidades_pj,bde5b0c79ffa35d61dc503f1f184e2e5,1990,bb_2016_06_junho_2016_06_30_min_cidades_pj,false
bb_2016_06_junho_2016_06_30_min_cidades_pj_pf,c8c4a25240cdd971c87314b85bf7ad32,301590,bb_2016_06_junho_2016_06_30_min_cidades_pj_pf,false
bb_2016_06_junho_pnhr_30062016,c2f01e8b43314ad7d372bbb4c25f8217,2016,bb_2016_06_junho_pnhr_30062016,false
bb_2016_07_julho_2016_07_31_min_cidades_pj,"39711d83e159b188ff9907ff737d24a0",1986,bb_2016_07_julho_2016_07_31_min_cidades_pj,false
bb_2016_07_julho_min_cidades_pf_pf,a28da0ea486ec12aee7cc94d406e1fa3,199028,bb_2016_07_julho_min_cidades_pf_pf,false
bb_2016_07_julho_min_cidades_pj_pf,"2b4108b19c03905e141563c7c62afb51",310302,bb_2016_07_julho_min_cidades_pj_pf,false
bb_2016_07_julho_pnhr_31072016,ecc260238e817fbc67e16ff88a719686,2016,bb_2016_07_julho_pnhr_31072016,false
bb_2018_2018_04_06_pf_pf,"5db07efd117d19c1ed9d2ea87f6377b5",230204,bb_2018_2018_04_06_pf_pf,false
bb_2018_2018_04_06_pj,"0afa80ece55b5f53af0e79c46dde120a",1962,bb_2018_2018_04_06_pj,false
bb_2018_2018_04_06_pj_pf,"8e41cf36bdbbcaf56e1f1afb6599ac7a",406360,bb_2018_2018_04_06_pj_pf,false
bb_2018_2018_05_10_pf_pf,ad5b82ee407a04f009f3b0e499cbdca9,232432,bb_2018_2018_05_10_pf_pf,false
bb_2018_2018_05_10_pj,"63f4075b37cd4d4aad1f066a8553c459",1964,bb_2018_2018_05_10_pj,false
bb_2018_2018_05_10_pj_pf,"774187f74be15cd1f5a06e67318a40fd",413964,bb_2018_2018_05_10_pj_pf,false
bb_2018_2018_06_10_pf_pf,b4e7b84ca2254b3a1f2f7a2684a9eda8,234842,bb_2018_2018_06_10_pf_pf,false
bb_2018_2018_06_10_pj,b0050dd48e0ec99cba219b8ba08d4a28,1972,bb_2018_2018_06_10_pj,false
bb_2018_2018_06_10_pj_pf,"9c339eed995014874848cad70bbc96ce",429472,bb_2018_2018_06_10_pj_pf,false
bb_2018_2018_07_03_pf_pf,d169c4e3594fbb25cda59fffaed60b14,236850,bb_2018_2018_07_03_pf_pf,false
bb_2018_2018_07_03_pj,cee75d97fdd7c30255a6e647a2bf3d96,1960,bb_2018_2018_07_03_pj,false
bb_2018_2018_07_03_pj_pf,b5c85436c2230a629926344892d86921,436298,bb_2018_2018_07_03_pj_pf,false
bb_2018_2018_07_03_pnhr_04072018,"8e90a72e6762057134b00ab20e88a528",1998,bb_2018_2018_07_03_pnhr_04072018,false
bb_2018_2018_08_06_pf_pf,"0a4df6625ab057865a5ce6e4c110a218",239848,bb_2018_2018_08_06_pf_pf,false
bb_2018_2018_08_06_pj,f7bb7947de6c00341ec5ba25d96c16c2,1962,bb_2018_2018_08_06_pj,false
bb_2018_2018_08_06_pj_pf,"9cee99ad6af2a04d8b820bd39eb5d91a",439992,bb_2018_2018_08_06_pj_pf,false
bb_2018_2018_09_10_pf_pf,d43aede1e63dbce7aa4fa6558abdd561,242928,bb_2018_2018_09_10_pf_pf,false
bb_2018_2018_09_10_pj,fc32f0b8545aadaf89c16a648a5ce14f,1968,bb_2018_2018_09_10_pj,false
bb_2018_2018_09_10_pj_pf,"3c415178740d5e2b9345a51c0309a64f",447388,bb_2018_2018_09_10_pj_pf,false
bb_2018_2018_10_01_pf_pf,"52298073a048718cc7e0d6d66ebcbc11",244860,bb_2018_2018_10_01_pf_pf,false
bb_2018_2018_10_01_pj,"2293f87fba72bb78b1481f9f546dde9b",1972,bb_2018_2018_10_01_pj,false
bb_2018_2018_10_01_pj_pf,c34f3967e620e979364f63e0c0169d74,453934,bb_2018_2018_10_01_pj_pf,false
bb_2018_2018_10_30_pf_pf,f4069c8b0ecc3d17ca7544f4c12302e5,247770,bb_2018_2018_10_30_pf_pf,false
bb_2018_2018_10_30_pj,c748acaf1e0d3dbf7112ce5f993a6c0e,1980,bb_2018_2018_10_30_pj,false
bb_2018_2018_10_30_pj_pf,"388c69fc9ed85f133fac9514597ad108",463290,bb_2018_2018_10_30_pj_pf,false
bb_2019_2019_03_07_pf_pf,"55e892da9ac7dcbffde587e92cf33ff6",256854,bb_2019_2019_03_07_pf_pf,false
bb_2019_2019_03_07_pj_pf,"763b05672a3e8bd66a0c99e95cafe57e",2004,bb_2019_2019_03_07_pj_pf,false
bb_2019_2019_05_07_2019_05_07_pj,ca24e5bf9d4632c3ac7e8ddd21241aeb,2008,bb_2019_2019_05_07_2019_05_07_pj,false
bb_2019_2019_05_07_pf_pf,"7851e5d663df7010865af5621859de83",261114,bb_2019_2019_05_07_pf_pf,false
bb_2019_2019_05_07_pj_pf,"5ca1527e89db2deadab0e1a31d248e15",482750,bb_2019_2019_05_07_pj_pf,false
caixa_001_2009_06_junho_2009_pmcmv_09_06_09___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_06_junho_2009_pmcmv_19_06_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_06_junho_2009_pmcmv_26_06_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_07_julho_2009_pmcmv_02_07_09___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_07_julho_2009_pmcmv_10_07_2009___casa_civil,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_07_julho_2009_pmcmv_17_07_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_07_julho_2009_pmcmv_24_07_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_07_julho_2009_pmcmv_31_07_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_08_agosto_2009_pmcmv_07_08_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_08_agosto_2009_pmcmv_14_08_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_08_agosto_2009_pmcmv_20_08_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_08_agosto_2009_pmcmv_28_08_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_09_setembro_2009_pmcmv_04_09_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_09_setembro_2009_pmcmv_11_09_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_09_setembro_2009_pmcmv_17_09_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_09_setembro_2009_pmcmv_25_09_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,"69bc43d76eaffae825a46d24a417bc52",30,caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,false
caixa_001_2009_10_outubro_2009_pmcmv_09_10_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_10_outubro_2009_pmcmv_16_10_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
caixa_001_2009_10_outubro_2009_pmcmv_23_10_2009___caixa,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
