key,layer,extension,size_bytes,size_mb,last_modified,year_hint,tags_preditive,score_preditivo
raw/dados_historicos/o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,914655,0.872,2026-07-14T01:59:46.840000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,914035,0.872,2026-07-14T01:59:30.837000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,913523,0.871,2026-07-14T01:59:44.748000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,913467,0.871,2026-07-14T01:59:29.006000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,913361,0.871,2026-07-14T01:59:42.893000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,912645,0.87,2026-07-14T01:59:41.247000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,912075,0.87,2026-07-14T01:59:39.538000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,911103,0.869,2026-07-14T01:59:37.728000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,910539,0.868,2026-07-14T01:59:35.995000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,909661,0.868,2026-07-14T01:59:34.330000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,908217,0.866,2026-07-14T01:59:32.599000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,906215,0.864,2026-07-14T01:59:25.388000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,raw,csv,905489,0.864,2026-07-14T01:59:23.556000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts.parquet,staging,parquet,865393,0.825,2026-07-17T05:13:43.159000+00:00,2013.0,"contratacao_uh,responsavel,fgts_sbpe",4
raw/dados_prioritarios_recebidos_bb_entregas.csv,raw,csv,738527,0.704,2026-08-03T18:03:05.822000+00:00,,"entrega_uh,responsavel,prioritarios_snh",4
raw/202408_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,527134,0.503,2026-07-02T20:29:49.427000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202606_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,479306,0.457,2026-07-17T19:42:39.560000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202605_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,478205,0.456,2026-07-02T20:26:48.371000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202604_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,477754,0.456,2026-07-02T20:26:46.670000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202603_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,476072,0.454,2026-07-02T20:26:46.538000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202602_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,474918,0.453,2026-07-02T20:26:46.187000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202601_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,474632,0.453,2026-07-02T20:26:45.970000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202512_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,472616,0.451,2026-07-02T20:26:44.188000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,471342,0.45,2026-07-02T20:26:38.329000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202510_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,469794,0.448,2026-07-02T20:26:28.610000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202509_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,469253,0.448,2026-07-02T20:26:25.078000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202508_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,468762,0.447,2026-07-02T20:26:24.943000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202410_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,468444,0.447,2026-07-02T20:26:24.803000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202507_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,468182,0.446,2026-07-02T20:26:24.654000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202409_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,468153,0.446,2026-07-02T20:26:23.808000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202506_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,468099,0.446,2026-07-02T20:26:23.609000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202505_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,467732,0.446,2026-07-02T20:26:23.432000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202504_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,467440,0.446,2026-07-02T20:26:23.280000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202502_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,466942,0.445,2026-07-02T20:26:22.864000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202501_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,466653,0.445,2026-07-02T20:26:22.713000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202412_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,466203,0.445,2026-07-02T20:26:22.576000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202411_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,465463,0.444,2026-07-02T20:26:22.442000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202407_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,464437,0.443,2026-07-02T20:26:22.274000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202406_SNH_PMCMV_DADOS_PRIORITARIOS_AF_CAIXA_ENTREGAS.csv,raw,csv,464065,0.443,2026-07-02T20:26:21.870000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431921,0.412,2026-07-13T23:39:25.601000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431633,0.412,2026-07-13T23:39:24.503000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431127,0.411,2026-07-13T23:39:21.100000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431127,0.411,2026-07-13T23:39:22.235000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431127,0.411,2026-07-13T23:39:23.378000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,431055,0.411,2026-07-13T23:39:19.920000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,430911,0.411,2026-07-13T23:39:18.646000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,430623,0.411,2026-07-13T23:39:17.520000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,430551,0.411,2026-07-13T23:39:16.380000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,430263,0.41,2026-07-13T23:39:15.215000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,430119,0.41,2026-07-13T23:39:14.012000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,429903,0.41,2026-07-13T23:39:12.869000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,429399,0.41,2026-07-13T23:39:11.788000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,428751,0.409,2026-07-13T23:39:02.972000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,427743,0.408,2026-07-13T23:39:10.689000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,426735,0.407,2026-07-13T23:39:09.549000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,425939,0.406,2026-07-13T23:39:08.426000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,425359,0.406,2026-07-13T23:38:59.228000+00:00,,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,424567,0.405,2026-07-13T23:39:07.308000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,423631,0.404,2026-07-13T23:39:06.246000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,423271,0.404,2026-07-13T23:39:05.172000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/dados_historicos/202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,csv,422839,0.403,2026-07-13T23:39:04.082000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202606_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,222250,0.212,2026-07-17T19:38:35.662000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202606_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,222250,0.212,2026-07-17T19:38:38.969000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202605_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,222176,0.212,2026-07-02T20:22:13.875000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202605_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,222176,0.212,2026-07-02T20:22:14.014000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202604_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221991,0.212,2026-07-02T20:22:13.591000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202604_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221991,0.212,2026-07-02T20:22:13.728000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202603_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221954,0.212,2026-07-02T20:22:13.454000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202603_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221954,0.212,2026-07-02T20:22:13.316000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202602_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221806,0.212,2026-07-02T20:22:13.184000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202602_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221806,0.212,2026-07-02T20:22:13.045000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221550,0.211,2026-07-02T20:22:12.905000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221550,0.211,2026-07-02T20:22:12.773000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202512_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221546,0.211,2026-07-02T20:22:12.631000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202512_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221546,0.211,2026-07-02T20:22:12.497000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202601_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221546,0.211,2026-07-02T20:22:12.358000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202601_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221546,0.211,2026-07-02T20:22:12.220000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202510_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221509,0.211,2026-07-02T20:22:11.955000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202510_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221509,0.211,2026-07-02T20:22:12.089000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202509_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221435,0.211,2026-07-02T20:22:11.804000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202509_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221435,0.211,2026-07-02T20:22:11.663000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202508_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221287,0.211,2026-07-02T20:22:11.392000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202508_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221287,0.211,2026-07-02T20:22:11.538000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202507_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221250,0.211,2026-07-02T20:22:11.256000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202506_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221102,0.211,2026-07-02T20:22:10.984000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202506_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221102,0.211,2026-07-02T20:22:11.122000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202505_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,221028,0.211,2026-07-02T20:22:10.704000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202505_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,221028,0.211,2026-07-02T20:22:10.848000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202504_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,220917,0.211,2026-07-02T20:22:10.426000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202504_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,220917,0.211,2026-07-02T20:22:10.564000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202503_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,220662,0.21,2026-07-02T20:22:10.148000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202503_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,220662,0.21,2026-07-02T20:22:10.291000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202402_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,220325,0.21,2026-07-02T20:22:10.057000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202402_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.txt,raw,txt,220325,0.21,2026-07-02T20:22:09.873000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202501_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,219807,0.21,2026-07-02T20:22:09.733000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202412_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,219289,0.209,2026-07-02T20:22:09.597000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202411_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,218880,0.209,2026-07-02T20:22:08.556000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/2024_10_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,218582,0.208,2026-07-02T20:22:08.422000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202409_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,218175,0.208,2026-07-02T20:22:08.282000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202408_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,217694,0.208,2026-07-02T20:22:08.151000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202407_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,217509,0.207,2026-07-02T20:22:07.806000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
raw/202406_SNH_PMCMV_DADOS_PRIORITARIOS_DA_ENTREGA_DA_UNIDADE_AF_BB.csv,raw,csv,217287,0.207,2026-07-02T20:22:07.667000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,193317,0.184,2026-07-17T05:37:06.254000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,192078,0.183,2026-07-17T02:54:00.193000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,187263,0.179,2026-07-17T05:37:05.729000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,185411,0.177,2026-07-17T05:37:08.843000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,185114,0.177,2026-07-17T05:37:08.674000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,185097,0.177,2026-07-17T02:53:59.974000+00:00,2024.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,184722,0.176,2026-07-17T05:37:08.503000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,184287,0.176,2026-07-17T05:37:08.329000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,183443,0.175,2026-07-17T02:54:01.309000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,183147,0.175,2026-07-17T02:54:01.232000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,183066,0.175,2026-07-17T05:37:07.998000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,183024,0.175,2026-07-17T05:37:08.162000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,182753,0.174,2026-07-17T02:54:01.159000+00:00,2026.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,182406,0.174,2026-07-17T05:37:07.822000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,182405,0.174,2026-07-17T05:37:07.652000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv.parquet,staging,parquet,182305,0.174,2026-07-17T02:54:01.088000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,182132,0.174,2026-07-17T05:37:07.298000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
staging/dados_historicos/o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,staging,parquet,181864,0.173,2026-07-17T05:37:07.463000+00:00,2025.0,"entrega_uh,responsavel,prioritarios_snh",4
