table_name,classificacao_formacao,classificacao_confidence,classificacao_notes,inventario_formacao,inventario_status_tratamento,inventario_perfil,inventario_n_linhas,inventario_n_colunas,classificacao_utilidade,score_utilidade_preditiva,campos_uteis_preditiva,qualidade_status,qualidade_profile,qualidade_n_rows,qualidade_n_cols,missing_pct,error,dedup_content_hash,dedup_file_size,dedup_canonical_table,dedup_is_duplicate,amostra_bruta_existe,match_classificacao_inventario,match_qualidade_inventario,flag_revisao
caixa_001_2010_04___abril_2010_pmcmv_15_04_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_04___abril_2010_pmcmv_20100430,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_04___abril_2010_pmcmv_23_04_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_05___maio_2010_pmcmv_20100507,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_05___maio_2010_pmcmv_20100521,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_05___maio_2010_pmcmv_20100527,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_06___junho_2010_contratação30062010,bem_formada,high,,bem_formada,tratado,agregado_uf,200,13,Nenhuma,0,"uf, municipio, valor_das_uh_enquadraveis",treated,agregado_uf,4450,13,13.763180639585135,,856e631d7007b5c8364d0e7adc453385,4450,caixa_001_2010_06___junho_2010_contratação30062010,false,False,True,True,
caixa_001_2010_06___junho_2010_pmcmv30062010_1semde2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_06___junho_2010_pmcmv_04062010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_06___junho_2010_pmcmv_11062010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_07___julho_2010_pmcmv23072010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_07___julho_2010_pmcmv30062010_1semde2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_07___julho_2010_pmcmv30072010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_07___julho_2010_pmcmv_16_07_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_07___julho_2010_pmcmv_30_07_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_municípios_contratados_1308,sub_tabelas_3,high,,sub_tabelas_3,tratado,sub_tabelas_3,29,13,Baixa,2,"no_total_de_municipios_22_102, no_total_de_municipios_466_1793, no_de_municipios_contratados_1_6, no_de_municipios_contratados_43_116, uf_ac_al",treated,sub_tabelas_3,58,13,30.76923076923077,,a2c8a02356f535648a24a6add90ab6f0,74,caixa_001_2010_08___agosto_2010_municípios_contratados_1308,false,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv06082010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv13082010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv20082010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv30082010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv_06_08_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_08___agosto_2010_pmcmv_13_08_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_09___setembro_2010_pmcmv06092010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_09___setembro_2010_pmcmv06092010_desligados,bem_formada,high,,bem_formada,tratado,colunar_denso,200,13,Baixa,2,"uf, municipio",treated,colunar_denso,5354,13,0.7212436424240682,,ef7f77c1788bdd781cf3cef9ecd4faa2,5354,caixa_001_2010_09___setembro_2010_pmcmv06092010_desligados,false,False,True,True,
caixa_001_2010_09___setembro_2010_pmcmv10092010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_09___setembro_2010_pmcmv21092010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_09___setembro_2010_pmcmv24092010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_10___outubro_2010_pmcmv15102010v1,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_10___outubro_2010_pmcmv25102010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_11___novembro_2010_pmcmv_19112010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_11___novembro_2010_pmcmv_26112010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_11___novembro_2010_pmcmv_automatizado03112010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_12___dezembro_2010_balanco_pmcmv_15122010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_12___dezembro_2010_balanco_pmcmv_15_12_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_12___dezembro_2010_balanco_pmcmv_20122010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_12___dezembro_2010_balanco_pmcmv_20_12_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_12___dezembro_2010_pmcmv_pj_07_12_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_03_março_pmcmv_14032011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_04_abril_pmcmv_14042011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio__pmcmv_presidencia_2,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio_pmcmv_20110531,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio_pmcmv_2_20110531,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio_pmcmv_acumulado,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio_presidencia,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_05_maio_presidencia1__16_05_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_06_junho_pmcmv_20110624,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_06_junho_pmcmv_automatizado_continua_24062011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_06_junho_presidencia,bem_formada,high,,bem_formada,tratado,colunar_denso,200,21,Baixa,2,"uf, valor_0a3sm, valor_3a6sm, valor_6a10sm, valor_total",treated,colunar_denso,11128,21,0.0,,e947d4c4d88826a0f74b3437a9a56820,11128,caixa_001_2011_06_junho_presidencia,false,False,True,True,
caixa_001_2011_07_julho_pmcmv_20110722,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_pmcmv_automatizado_continua_04072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_pmcmv_automatizado_continua_15072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_pmcmv_automatizado_continua_22072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_pmcmv_automatizado_novo_01082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_pmcmv_automatizado_novo_28072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_07_julho_presidencia_automatizado_01082011,bem_formada,high,,bem_formada,tratado,colunar_denso,200,21,Baixa,2,"uf, valor_0a3sm, valor_3a6sm, valor_6a10sm, valor_total",treated,colunar_denso,11128,21,0.0,,e7735788d4cfb999c21bb0d174e102d3,11128,caixa_001_2011_07_julho_presidencia_automatizado_01082011,false,False,True,True,
caixa_001_2011_07_julho_presidencia_automatizado_28072011,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,e7735788d4cfb999c21bb0d174e102d3,11128,caixa_001_2011_07_julho_presidencia_automatizado_01082011,true,False,True,True,
caixa_001_2011_08_agosto_demanda_mc_far_pmcmv,bem_formada,high,,bem_formada,tratado,colunar_denso,200,24,Média,6,"uf, municipio, codapf, contratado, unidades_entregues, data_assinatura, data_termino_prev",treated,colunar_denso,2610,24,1.583652618135377,,7ebc983e04609a8e5b4372ccb24ffc9e,2610,caixa_001_2011_08_agosto_demanda_mc_far_pmcmv,false,False,True,True,
caixa_001_2011_08_agosto_pmcmv_20110826,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_acumulado_09_08_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_continua_09082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_novo_01082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_novo_09082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_novo_15082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_novo_19082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_automatizado_novo_26082011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_ii_09_08_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_ii_15_08_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_ii_19_08_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_pmcmv_ii_26_08_2011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_08_agosto_presidencia_automatizado_01082011,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,e7735788d4cfb999c21bb0d174e102d3,11128,caixa_001_2011_07_julho_presidencia_automatizado_01082011,true,False,True,True,
caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011,bem_formada,high,,bem_formada,tratado,colunar_denso,200,21,Baixa,2,"uf, valor_faixa1, valor_faixa2, valor_faixa3, valor_total, subsidio_faixa1, subsidio_faixa2, subsidio_faixa3, subsidio_total",treated,colunar_denso,11128,21,0.0,,7015c56d4b9bf1585e19ddcc09118a3d,11128,caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011,false,False,True,True,
caixa_001_2011_09_setembro_pmcmv_automatizado_novo_29092011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_09_setembro_pmcmv_ii_09092011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_09_setembro_pmcmv_ii_16092011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_09_setembro_pmcmv_ii_23092011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_09_setembro_pmcmv_ii_29092011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_10_outubro_pmcmv_20111025,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_10_outubro_pmcmv_automatizado_novo_13102011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_10_outubro_pmcmv_automatizado_novo_20102011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,cabecalho_na_segunda_linha,high,,cabecalho_na_segunda_linha,tratado,colunar_denso,198,13,Média,6,"municipio, uf, uh_concluidas, uh_entregues",treated,agregado_uf,13684,14,0.032363135257025936,,e73a2bd371bceee2a5f1eaeb0830c19f,13686,caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,false,False,True,False,qualidade_vs_inventario;
caixa_001_2011_11_novembro_relatório_executivo_mcid_21_11_11,cabecalho_na_segunda_linha,high,,cabecalho_na_segunda_linha,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,e73a2bd371bceee2a5f1eaeb0830c19f,13686,caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,true,False,True,True,
caixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_23012012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_27012012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_03_marco_pmcmv_relatorio_executivo_09_03_2012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_03_marco_pmcmv_relatorio_executivo_16_03_2012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2012_03_marco_pmcmv_relatorio_executivo_31_03_2012,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
