fonte_objeto,fonte_arquivo,cod_empreendimento,cod_contrato,cod_contrato_dv,Vlr_contratado,Vlr_investimento,dte_assinatura,dte_orcamento_ano,cod_area,cod_linha,cod_modalidade,cod_tomador,cod_af,cod_uor,cod_situacao_contrato,cod_clasificacao,cod_pac,cod_operacao_agente_financeiro,cod_operacao_agente_financeiro_dv,txt_rsgov,cod_objetivo,cod_Ident_Externo,txt_eixo,UF,descricao_linha,txt_nome_empreendimento,txt_localidade,txt_logradouro,cod_municipio,txt_projeto,qtd_unidades_financiadas,txt_objeto,qtd_populacao_beneficiada,qtd_empregos_gerados,qtd_unidades_financiadas_cca,situacao_contrato,modalidade,posicao_dte_ano_mes,posicao_prc_obra_executada_ult,posicao_DtInício,posicao_DtTérmino,posicao_DtInauguração,execucao_dte_ano_mes_avaliacao,execucao_prc_prev_acum_mes,execucao_prc_real_acum_mes,execucao_cod_situacao_obra,execucao_cod_execucao_obra,execucao_txt_providencias,execucao_dte_ultima_vistoria,qtd_desembolsos,vlr_liberado_total,ultimo_ano_desembolso,paralisacao_cod_contrato_dv,paralisacao_dias_sem_evolução,paralisacao_faixa_paralisacao,paralisacao_ultimo_motivo_paralisacao,paralisacao_ultima_descricao_motivo_paralisacao_preenchida,paralisacao_situacao_atual,paralisacao_ultimo_motivo_excecao,paralisacao_plano_acao_aprovado_af,paralisacao_termo_aditivo_assinado_tomador,paralisacao_data_base,paralisacao_dt_previsao_conclusao_objeto,paralisacao_cod_operacao_agente_financeiro,paralisacao_cod_operacao_agente_financeiro_dv,paralisacao_dt_ultimo_bm,paralisacao_ultimo_entrave_preenchido,contrato_join,termino_Operação,termino_NúmeroDoContrato,termino_data_entrega_para_PF,termino_data_termino_obra
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0077040,0077040,46,82755.98,92984.25,05/18/98 00:00:00,1997,2,26,018,71066,53000,7178,01,D1,N,0060730,96,Curitiba,226018001,OF 3270/SEPH/97,,PR,HAB / PRO-MORADIA                         ,CANASVIEIRAS II - 14 UNID.                                  ,PONTAL DO PARANA                                            ,PONTAL DO PARANA                                            ,5414,PROD. DE CONJ. HAB.                                                                                                     ,14,PROD. DE CONJ. HAB.                                                                                                     ,0,9,0,distratado,HAB / MORADIAS POPULARES                  ,199810,0,,,,199810,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,7704046,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0081039,0081714,01,673824.59,1385264.99,06/30/98 00:00:00,1997,2,26,078,71718,53000,7181,00,,N,0081039,80,Goiânia,226078001,,,GO,HAB / PRO-MORADIA                         ,JD. GOIAS II                                                ,"AREA PROXIMA A AV. ""A"" DO JD. GOIAS, GOIANIA/GO             ","PROXIMO A AV. ""A"" DO JD. GOIAS, GOIANIA/GO.                 ",4260,"URBANIZACAO DA AREA DE POSSE PROXIMO A AVENIDA ""A' DO JD.GOIAS, NO MUNICIPIO DE GOIANIA/GO.____________________________ ",80,"URBANIZACAO DA AREA DE POSSE PROXIMO A AVENIDA ""A' DO JD.GOIAS, NO MUNICIPIO DE GOIANIA/GO.____________________________ ",2205,224,0,em situação normal,URBANIZACAO DE AREAS                      ,201312,100,04/11/00 00:00:00,01/01/14 00:00:00,,200110,0,46.78,2,      ,,,,,,,,,,,,,,,,,,,,,8171401,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119588,0119588,02,53171.31,69487.84,05/14/97 00:00:00,1996,2,26,078,71051,53000,7186,00,B2,N,0119584,66,Salvador,226078002,OF 359/96 ASPLAN/SRHSH,,BA,HAB / PRO-MORADIA                         ,"JAGUARIPE I, ETAPA I, SETOR B                               ",COMPLEXO HABITACIONA  CAJAZEIRAS/FAZENDA GRANDE             ,MARGEM DIREITA DA RUA A                                     ,1600,SALDO CREDOR DO CONTRATO 39.275-53                                                                                      ,352,SALDO CREDOR DO CONTRATO 39.275-53                                                                                      ,0,7,0,em situação normal,URBANIZACAO DE AREAS                      ,200107,100,05/19/97 00:00:00,02/28/00 00:00:00,,200107,100,100,6,W     ,,,,,,,,,,,,,,,,,,,,,11958802,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119611,0119611,91,54446.12,68038.61,05/14/97 00:00:00,1996,2,26,078,71051,53000,7186,00,B2,N,0119607,30,Salvador,226078002,OF 359/96 ASPLAN/SRHSH BA,,BA,HAB / PRO-MORADIA                         ,BAIXA DO CAJUEIRO                                           ,AV SUBURBANA DE SALVADOR/BA                                 ,AV SUBURBANA                                                ,1600,SALDO CREDOR DO CONTRATO 39.242-53                                                                                      ,60,SALDO CREDOR DO CONTRATO 39.242-53                                                                                      ,0,8,0,em situação normal,URBANIZACAO DE AREAS                      ,200107,100,06/05/97 00:00:00,08/30/01 00:00:00,,200107,100,100,6,W     ,,,,,,,,,,,,,,,,,,,,,11961191,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119619,0119619,74,176014.57,229901.52,06/30/98 00:00:00,1998,2,26,078,82792,53000,7178,00,B2,N,0119608,44,,226078002,,,PR,HAB / PRO-MORADIA                         ,NUCLEO HABITACIONAL 50 MORADIAS                             ,MUNICIPIO DE TIBAGI                                         ,MUNICIPIO DE TIBAGI                                         ,3694,SALDO CREDOR                                                                                                            ,50,SALDO CREDOR                                                                                                            ,0,22,0,em situação normal,URBANIZACAO DE AREAS                      ,200209,100,12/01/98 00:00:00,09/30/02 00:00:00,10/30/02 00:00:00,200209,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11961974,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119650,0119650,79,552047.24,1041376.83,06/30/98 00:00:00,1997,2,26,018,71332,53000,7185,00,B2,N,0119631,30,Rio de Janeiro,226018002,,,RJ,HAB / PRO-MORADIA                         ,NOVO HORIZONTE                                              ,"ESTRADA DOS BANDEIRANTES, 11.227                            ",JACAREPAGUA                                                 ,2810,SALDO CREDOR CT 59518-72                                                                                                ,400,SALDO CREDOR CT 59518-72                                                                                                ,0,88,0,em situação normal,HAB / MORADIAS POPULARES                  ,200312,100,09/17/98 00:00:00,12/30/03 00:00:00,12/30/03 00:00:00,200312,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11965079,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119739,0119739,27,230246.17,230246.17,06/29/98 00:00:00,1997,2,26,078,71037,53000,7173,00,B2,N,0119634,63,Belém,226078002,CI GEAVO/GECOA/GECIJ 007,,PA,HAB / PRO-MORADIA                         ,ANANINDEUA/COHAB/N JERUSALEM/PRO-MORADIA98/URB AREA/S CREDOR,ANANINDEUA/COHAB/N JERUSALEM/PRO-MORADIA98/URB AREA/S CREDOR,ESTRADA DO CURUCAMBA                                        ,0408,INFRA EM AREA INVADIDA / SALDO CREDOR                                                                                   ,0,INFRA EM AREA INVADIDA / SALDO CREDOR                                                                                   ,0,22,0,em situação normal,URBANIZACAO DE AREAS                      ,200201,100,06/01/98 00:00:00,12/30/01 00:00:00,,200201,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11973927,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119657,0119657,47,25676.94,28594.17,06/24/96 00:00:00,1996,2,26,002,72392,53000,7183,00,B2,N,0119643,74,CAXIAS DO SUL,226002002,,,RS,HAB / PRO-MORADIA                         ,PEROLA II                                                   ,FLORES DA CUNHA                                             ,FLORES DA CUNHA                                             ,4001,"""SALDO CREDOR"" - CONSTRUCAO DE 103 UNIDADES HABITACIONAIS   DO CT ORIGINAL 35605-39, ORA TRANSFERIDO PARA EMGEA         ",103,"""SALDO CREDOR"" - CONSTRUCAO DE 103 UNIDADES HABITACIONAIS   DO CT ORIGINAL 35605-39, ORA TRANSFERIDO PARA EMGEA         ",0,4,0,em situação normal,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200111,100,09/01/96 00:00:00,11/01/01 00:00:00,11/01/01 00:00:00,200111,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,11965747,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119726,0119726,71,45222.16,45222.17,04/30/98 00:00:00,1997,2,26,014,71966,53000,7176,00,B2,N,0119651,83,PIRACICABA,226014002,,,SP,HAB / PRO-MORADIA                         ,JARDIM YPE VIII                                             ,MUNICIPIO DE MOGI GUACU                                     ,JARDIM YPE VIII                                             ,3147,SALDO CREDOR 58989/31                                                                                                   ,0,SALDO CREDOR 58989/31                                                                                                   ,0,4,0,em situação normal,HAB / PRODUCAO UNID HAB E/OU LOTE URBAN   ,200110,100,10/18/99 00:00:00,10/30/01 00:00:00,,200110,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11972671,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119727,0119727,85,55304.36,86988.36,06/30/98 00:00:00,1997,2,26,014,71966,53000,7176,00,B2,N,0119660,94,PIRACICABA,226014002,,,SP,HAB / PRO-MORADIA                         ,JARDIM BOA VISTA                                            ,MUNICIPIO DE MOGI GUACU                                     ,JD BOA VISTA                                                ,3147,SALDO CREDOR 58981/60                                                                                                   ,0,SALDO CREDOR 58981/60                                                                                                   ,0,8,0,em situação normal,HAB / PRODUCAO UNID HAB E/OU LOTE URBAN   ,200111,100,05/18/00 00:00:00,10/30/01 00:00:00,,200111,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11972785,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119730,0119730,30,28662.68,28662.69,04/30/98 00:00:00,1997,2,26,014,71966,53000,7176,00,B2,N,0119664,39,PIRACICABA,226014002,,,SP,HAB / PRO-MORADIA                         ,JARDIM YPE VI                                               ,MUNICIPIO DE MOGI GUACU                                     ,JARDIM YPE VI                                               ,3147,SALDO CREDOR  58987/92                                                                                                  ,0,SALDO CREDOR  58987/92                                                                                                  ,0,3,0,em situação normal,HAB / PRODUCAO UNID HAB E/OU LOTE URBAN   ,200110,100,10/18/99 00:00:00,10/30/01 00:00:00,,200110,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11973030,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119741,0119741,60,89103.03,89103.03999999999,04/30/98 00:00:00,1997,2,26,014,71966,53000,7176,00,B2,N,0119665,44,PIRACICABA,226014002,,,SP,HAB / PRO-MORADIA                         ,JARDIM YPE V                                                ,MUNICIPIO DE MOGI GUACU                                     ,JARDIM YPE V                                                ,3147,SALDO CREDOR   58986/77                                                                                                 ,0,SALDO CREDOR   58986/77                                                                                                 ,0,9,0,em situação normal,HAB / PRODUCAO UNID HAB E/OU LOTE URBAN   ,200111,100,10/18/99 00:00:00,10/30/01 00:00:00,,200111,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,11974160,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119734,0119734,77,87679.39,97421.53999999999,05/05/98 00:00:00,1997,2,26,078,71051,53000,7186,00,B2,N,0119671,22,Salvador,226078002,OF 279/97 INST.COLEGIADA,,BA,HAB / PRO-MORADIA                         ,"COMUNIDADE SEVERIANO MOITINHO, EM IRECE/BA                  ",IRECE                                                       ,BAIRRO SEVERIANO MOITINHO                                   ,1747,SALDO CREDOR DO CONTRATO 40.714-05-IRECE/SEVERIANO MOITINHO                                                             ,0,SALDO CREDOR DO CONTRATO 40.714-05-IRECE/SEVERIANO MOITINHO                                                             ,0,11,0,em situação normal,URBANIZACAO DE AREAS                      ,200202,100,09/02/98 00:00:00,02/19/02 00:00:00,,200202,100,100,6,W     ,,,,,,,,,,,,,,,,,,,,,11973477,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0119773,0119773,55,8432310.800000001,11596936.06,05/19/97 00:00:00,1997,2,26,078,71332,53000,7185,00,B2,N,0119760,07,Rio de Janeiro,226078002,,,RJ,HAB / PRO-MORADIA                         ,JACAREZINHO                                                 ,RIO DE JANEIRO                                              ,JACAREZINHO                                                 ,2810,SALDO CREDOR DO CT 40228-95                                                                                             ,0,SALDO CREDOR DO CT 40228-95                                                                                             ,0,1114,0,em situação normal,URBANIZACAO DE AREAS                      ,200805,100,07/01/99 00:00:00,,,200805,0,100,6,      ,,,17.0,7434476.04234375,2008,,,,,,,,,,,,,,,,11977355,,,,
