fonte_familia,chave_natural,motivo,evidencia
bext,283604888,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,283604892,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,283604905,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,283604923,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,283604924,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,283604928,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,283604947,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,283604989,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,283604999,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,284412073,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,284412074,valor_por_uh_extremo,R$/UH ate R$ 7.0 mi (1 UH; mediana familia R$ 28 k)
bext,284412080,valor_por_uh_extremo,R$/UH ate R$ 7.1 mi (1 UH; mediana familia R$ 28 k)
bext,284412103,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,284903931,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,285006551,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,285206571,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,285206575,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,285206588,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,285206601,valor_por_uh_extremo,R$/UH ate R$ 8.4 mi (1 UH; mediana familia R$ 28 k)
bext,285206623,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,28616219,valor_por_uh_extremo,R$/UH ate R$ 9.1 mi (1 UH; mediana familia R$ 28 k)
bext,28616228,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,286411545,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,287113039,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,287113075,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,287113080,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287113099,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,287113183,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,287113201,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,287113217,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287113416,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287113641,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,287117945,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,287402257,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,287504114,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287504141,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,287504240,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,287504271,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,287504298,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,287504312,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,287504313,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,287504324,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287504348,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287504374,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,287504412,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,287705650,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,287705677,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,289207354,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,289505506,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,289509840,valor_por_uh_extremo,R$/UH ate R$ 7.0 mi (1 UH; mediana familia R$ 28 k)
bext,289704055,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,289704069,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,289704074,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,289704312,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,289704322,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,289704357,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,289704485,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,290301145,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,290301155,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,290301159,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,290301161,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,2914597,valor_por_uh_extremo,R$/UH ate R$ 6.4 mi (1 UH; mediana familia R$ 28 k)
bext,2914604,valor_por_uh_extremo,R$/UH ate R$ 6.4 mi (1 UH; mediana familia R$ 28 k)
bext,291607358,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,291808665,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,291808696,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,291808702,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,291808716,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,291808730,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,291808731,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,291808732,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,291808743,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,291808758,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,291808759,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,291808848,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,291808892,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,291808898,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,291808963,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,291811661,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,292313300,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,292313303,valor_por_uh_extremo,R$/UH ate R$ 14.6 mi (1 UH; mediana familia R$ 28 k)
bext,292604895,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,293611133,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611198,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,293611199,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611201,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,293611202,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,293611203,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,293611232,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611233,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,293611235,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,293611236,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,293611261,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,293611265,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,293611266,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,293611272,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,293611333,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,293611340,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611352,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611382,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,293611515,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,293611516,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,293611796,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,293611988,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,293612007,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,295406928,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,297207318,valor_por_uh_extremo,R$/UH ate R$ 9.8 mi (1 UH; mediana familia R$ 28 k)
bext,297207320,valor_por_uh_extremo,R$/UH ate R$ 9.8 mi (1 UH; mediana familia R$ 28 k)
bext,297207321,valor_por_uh_extremo,R$/UH ate R$ 9.6 mi (1 UH; mediana familia R$ 28 k)
bext,297207324,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,297207328,valor_por_uh_extremo,R$/UH ate R$ 9.1 mi (1 UH; mediana familia R$ 28 k)
bext,297312296,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,298007660,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,29807288,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,29807291,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,29807293,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,29807344,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,29807368,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,29807370,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,29807393,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,29807451,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,29807508,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,29807848,valor_negativo_repetido,min R$ -0.0 mi em 11/20 snapshots
bext,29807959,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,29809867,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,299710587,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,299710597,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,299710600,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,299710614,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,300305829,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,300305865,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,300305999,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,300306081,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,300306118,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,300308963,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,300308973,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,300407091,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,300407220,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,300407228,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,300407262,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,300407281,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,300407303,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,300407306,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,300407309,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,300407318,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,300407321,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,300509247,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,300509249,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,300706512,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,301205819,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,302006773,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,3020224,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,3020228,valor_por_uh_extremo,R$/UH ate R$ 11.8 mi (1 UH; mediana familia R$ 28 k)
bext,3020231,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,3020241,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,3020245,valor_por_uh_extremo,R$/UH ate R$ 11.8 mi (1 UH; mediana familia R$ 28 k)
bext,3020246,valor_por_uh_extremo,R$/UH ate R$ 12.2 mi (1 UH; mediana familia R$ 28 k)
bext,3020251,valor_por_uh_extremo,R$/UH ate R$ 13.8 mi (1 UH; mediana familia R$ 28 k)
bext,3020252,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,3020254,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,302408187,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,302408188,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,303606622,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,303606623,valor_por_uh_extremo,R$/UH ate R$ 9.6 mi (1 UH; mediana familia R$ 28 k)
bext,303606630,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,303606636,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,303606651,valor_por_uh_extremo,R$/UH ate R$ 8.3 mi (1 UH; mediana familia R$ 28 k)
bext,304805228,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,304805239,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,30513110,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,30513116,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,306909644,valor_por_uh_extremo,R$/UH ate R$ 12.7 mi (1 UH; mediana familia R$ 28 k)
bext,308506610,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,308506611,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,310402443,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,310402451,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,310402454,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,310402455,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,310402456,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,310402465,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,310402468,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,310402476,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,310402480,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,310402492,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,310402535,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,310805931,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,312102984,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,312102987,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,312102990,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,312102991,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,312102992,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,312102993,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,312102999,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,312103000,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,312103001,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,312103004,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,312103012,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,312103018,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,312103051,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,312103072,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,312103073,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,312103082,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,312103316,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,312103319,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,312103320,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,312103321,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,312103322,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,31317676,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,31317677,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,31317713,valor_por_uh_extremo,R$/UH ate R$ 11.8 mi (1 UH; mediana familia R$ 28 k)
bext,31317730,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,31317769,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,314009308,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,314009309,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,314009430,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,314009565,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,314009672,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,314009714,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,314208201,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,314208202,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,314402815,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,315403659,valor_por_uh_extremo,R$/UH ate R$ 15.2 mi (1 UH; mediana familia R$ 28 k)
bext,316003610,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,316003615,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,316303355,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,316407815,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,316503601,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,316704101,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,316704102,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704105,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704106,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,316704107,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704110,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704111,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704114,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704119,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704120,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704123,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,316704124,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704125,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,316704126,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,316704127,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704128,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704129,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,316704130,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,316704131,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,316704132,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,316704134,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704137,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704138,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,316704139,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,316704142,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704143,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,316704144,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704147,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704149,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,316704151,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,316704152,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,316704153,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704154,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704155,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,316704157,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704158,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,316704162,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,316704163,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,316704165,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,316704166,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,316704170,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,316704174,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,316704176,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
